timestamp,machineId,stationId,tempC,vibration,cycleTime,batchId,qcResult,reworkCode
2026-05-02T05:30:00,M03,S3,75.4,0.95,1159,B002,FAIL,SENSOR
2026-05-02T06:00:00,M03,S3,80.3,0.64,1126,B002,PASS,
2026-05-02T06:30:00,M03,S3,79.4,0.56,1949,B002,FAIL,TOOLING
2026-05-02T07:00:00,M03,S3,80.4,1.15,1372,B002,PASS,
2026-05-02T07:30:00,M03,S3,77.2,0.73,1398,B002,PASS,
2026-05-02T08:00:00,M03,S3,79.5,0.45,1113,B002,PASS,
2026-05-02T08:30:00,M03,S3,82.1,0.7,1386,B002,PASS,
2026-05-02T09:00:00,M03,S3,67.9,0.46,1446,B002,PASS,
2026-05-02T09:30:00,M03,S3,68.6,1.12,1491,B002,FAIL,ALIGNMENT
2026-05-02T10:00:00,M03,S3,73.6,1.1,1445,B002,FAIL,UNKNOWN
2026-05-02T10:30:00,M03,S3,89.0,1.19,1667,B002,FAIL,UNKNOWN
2026-05-02T11:00:00,M03,S3,61.9,0.74,1891,B002,PASS,
2026-05-02T11:30:00,M03,S3,81.4,1.13,1637,B002,FAIL,CALIBRATION
2026-05-02T12:00:00,M03,S3,75.3,0.32,1200,B002,PASS,
2026-05-02T12:30:00,M03,S3,64.2,0.99,1026,B002,PASS,
2026-05-02T13:00:00,M03,S3,71.1,1.0,1551,B002,FAIL,SENSOR
2026-05-02T13:30:00,M03,S3,86.5,0.27,1398,B002,PASS,
2026-05-02T14:00:00,M03,S3,74.4,0.61,1409,B002,PASS,
2026-05-02T14:30:00,M03,S3,63.8,0.52,1074,B002,PASS,
2026-05-02T15:00:00,M03,S3,74.0,0.72,1128,B002,PASS,
2026-05-02T15:30:00,M03,S3,84.9,0.75,1587,B002,PASS,
2026-05-02T16:00:00,M03,S3,63.9,0.7,1868,B002,PASS,
2026-05-02T16:30:00,M03,S3,75.5,0.5,1161,B002,PASS,
2026-05-02T17:00:00,M03,S3,88.0,0.43,1947,B002,FAIL,SENSOR
2026-05-02T17:30:00,M03,S3,86.8,1.05,1250,B002,FAIL,UNKNOWN
2026-05-02T18:00:00,M03,S3,88.7,0.47,1625,B002,FAIL,SENSOR
2026-05-02T18:30:00,M03,S3,76.0,0.7,1168,B002,PASS,
2026-05-02T19:00:00,M03,S3,88.2,0.35,1658,B002,FAIL,UNKNOWN
2026-05-02T19:30:00,M03,S3,87.1,0.54,1923,B002,FAIL,ALIGNMENT
2026-05-02T20:00:00,M03,S3,84.8,0.23,1045,B002,PASS,
2026-05-02T20:30:00,M03,S3,77.3,0.85,1766,B002,PASS,
2026-05-02T21:00:00,M03,S3,79.2,0.7,1627,B002,PASS,
2026-05-02T21:30:00,M03,S3,88.7,0.68,1804,B002,FAIL,UNKNOWN
2026-05-02T22:00:00,M03,S3,72.2,0.65,1688,B002,FAIL,MATERIAL
2026-05-02T22:30:00,M03,S3,74.5,0.4,1606,B002,PASS,
2026-05-02T23:00:00,M03,S3,81.6,0.93,1860,B002,PASS,
2026-05-02T23:30:00,M03,S3,63.9,0.57,1561,B002,PASS,
2026-05-02T00:00:00,M04,S4,74.0,0.47,1247,B002,PASS,
2026-05-02T00:30:00,M04,S4,62.9,0.49,1384,B002,PASS,
2026-05-02T01:00:00,M04,S4,78.5,0.45,1865,B002,FAIL,CALIBRATION
2026-05-02T01:30:00,M04,S4,88.0,0.92,1189,B002,FAIL,SENSOR
2026-05-02T02:00:00,M04,S4,74.0,1.08,1497,B002,FAIL,MATERIAL
2026-05-02T02:30:00,M04,S4,75.2,1.17,1215,B002,PASS,
2026-05-02T03:00:00,M04,S4,61.5,0.69,1882,B002,PASS,
2026-05-02T03:30:00,M04,S4,74.1,0.74,1847,B002,PASS,
2026-05-02T04:00:00,M04,S4,86.5,0.93,1763,B002,FAIL,CALIBRATION
2026-05-02T04:30:00,M04,S4,61.4,0.25,1561,B002,PASS,
2026-05-02T05:00:00,M04,S4,68.7,0.59,1450,B002,PASS,
2026-05-02T05:30:00,M04,S4,84.8,0.82,1611,B002,FAIL,ALIGNMENT
2026-05-02T06:00:00,M04,S4,71.8,0.99,1339,B002,PASS,
2026-05-02T06:30:00,M04,S4,82.6,0.4,1509,B002,PASS,
2026-05-02T07:00:00,M04,S4,61.4,0.34,1333,B002,PASS,
2026-05-02T07:30:00,M04,S4,74.2,0.66,1606,B002,PASS,
2026-05-02T08:00:00,M04,S4,69.8,0.81,1162,B002,PASS,
2026-05-02T08:30:00,M04,S4,82.2,0.5,1336,B002,PASS,
2026-05-02T09:00:00,M04,S4,76.0,0.91,1299,B002,PASS,
2026-05-02T09:30:00,M04,S4,71.1,0.87,1979,B002,PASS,
2026-05-02T10:00:00,M04,S4,83.9,0.93,1688,B002,FAIL,MATERIAL
2026-05-02T10:30:00,M04,S4,68.0,0.86,1972,B002,PASS,
2026-05-02T11:00:00,M04,S4,66.8,0.25,1480,B002,PASS,
2026-05-02T11:30:00,M04,S4,81.6,0.97,1380,B002,PASS,
2026-05-02T12:00:00,M04,S4,67.3,0.77,1700,B002,FAIL,MATERIAL
2026-05-02T12:30:00,M04,S4,69.4,0.35,1690,B002,PASS,
2026-05-02T13:00:00,M04,S4,83.2,1.12,1872,B002,FAIL,UNKNOWN
2026-05-02T13:30:00,M04,S4,81.8,0.91,1518,B002,PASS,
2026-05-02T14:00:00,M04,S4,89.9,0.68,1376,B002,PASS,
2026-05-02T14:30:00,M04,S4,73.8,0.73,1546,B002,PASS,
2026-05-02T15:00:00,M04,S4,86.0,0.88,1803,B002,FAIL,CALIBRATION
2026-05-02T15:30:00,M04,S4,78.3,0.39,1246,B002,PASS,
2026-05-02T16:00:00,M04,S4,76.7,0.42,1972,B002,PASS,
2026-05-02T16:30:00,M04,S4,68.7,0.41,1704,B002,PASS,
2026-05-02T17:00:00,M04,S4,70.5,1.13,1795,B002,FAIL,CALIBRATION
2026-05-02T17:30:00,M04,S4,68.6,0.77,1543,B002,PASS,
2026-05-02T18:00:00,M04,S4,71.8,0.55,1773,B002,FAIL,ALIGNMENT
2026-05-02T18:30:00,M04,S4,68.6,0.91,1346,B002,PASS,
2026-05-02T19:00:00,M04,S4,67.7,0.68,1202,B002,PASS,
2026-05-02T19:30:00,M04,S4,76.2,1.13,1696,B002,FAIL,TOOLING
2026-05-02T20:00:00,M04,S4,63.3,0.94,1239,B002,FAIL,SENSOR
2026-05-02T20:30:00,M04,S4,66.8,0.43,1100,B002,PASS,
2026-05-02T21:00:00,M04,S4,69.9,0.67,1681,B002,FAIL,SENSOR
2026-05-02T21:30:00,M04,S4,89.3,0.36,1652,B002,FAIL,MATERIAL
2026-05-02T22:00:00,M04,S4,74.3,0.4,1963,B002,PASS,
2026-05-02T22:30:00,M04,S4,79.4,1.11,1089,B002,PASS,
2026-05-02T23:00:00,M04,S4,76.1,0.92,1936,B002,PASS,
2026-05-02T23:30:00,M04,S4,65.3,1.08,1175,B002,PASS,
2026-05-02T00:00:00,M05,S5,89.9,0.6,1495,B002,PASS,
2026-05-02T00:30:00,M05,S5,88.9,1.13,1876,B002,FAIL,ALIGNMENT
2026-05-02T01:00:00,M05,S5,69.0,0.8,1928,B002,PASS,
2026-05-02T01:30:00,M05,S5,73.6,0.84,1524,B002,PASS,
2026-05-02T02:00:00,M05,S5,64.0,0.7,1272,B002,PASS,
2026-05-02T02:30:00,M05,S5,84.3,0.53,1731,B002,PASS,
2026-05-02T03:00:00,M05,S5,81.6,0.21,1337,B002,PASS,
2026-05-02T03:30:00,M05,S5,80.2,0.39,1610,B002,PASS,
2026-05-02T04:00:00,M05,S5,72.2,0.63,1327,B002,PASS,
2026-05-02T04:30:00,M05,S5,72.0,0.3,1981,B002,PASS,
2026-05-02T05:00:00,M05,S5,88.1,0.21,1383,B002,PASS,
2026-05-02T05:30:00,M05,S5,68.0,0.53,1582,B002,PASS,
2026-05-02T06:00:00,M05,S5,67.8,0.56,1236,B002,PASS,
2026-05-02T06:30:00,M05,S5,80.0,0.67,1159,B002,PASS,
2026-05-02T07:00:00,M05,S5,87.7,1.09,1769,B002,FAIL,UNKNOWN
2026-05-02T07:30:00,M05,S5,63.5,1.12,1295,B002,PASS,
2026-05-02T08:00:00,M05,S5,66.6,0.33,1153,B002,PASS,
2026-05-02T08:30:00,M05,S5,82.4,0.81,1415,B002,PASS,
2026-05-02T09:00:00,M05,S5,74.1,0.74,1664,B002,PASS,
2026-05-02T09:30:00,M05,S5,67.4,0.95,1873,B002,FAIL,MATERIAL
2026-05-02T10:00:00,M05,S5,75.8,0.56,1917,B002,FAIL,SENSOR
2026-05-02T10:30:00,M05,S5,87.1,0.4,1536,B002,FAIL,TOOLING
2026-05-02T11:00:00,M05,S5,69.8,0.72,1116,B002,PASS,
2026-05-02T11:30:00,M05,S5,66.2,0.78,1090,B002,PASS,
2026-05-02T12:00:00,M05,S5,75.3,1.01,1453,B002,PASS,
2026-05-02T12:30:00,M05,S5,73.7,0.26,1462,B002,PASS,
2026-05-02T13:00:00,M05,S5,81.7,0.6,1816,B002,PASS,
2026-05-02T13:30:00,M05,S5,77.3,0.25,1344,B002,PASS,
2026-05-02T14:00:00,M05,S5,61.9,1.19,1934,B002,FAIL,ALIGNMENT
2026-05-02T14:30:00,M05,S5,89.6,0.67,1287,B002,FAIL,TOOLING
2026-05-02T15:00:00,M05,S5,83.0,1.18,1645,B002,FAIL,MATERIAL
2026-05-02T15:30:00,M05,S5,71.2,1.09,1448,B002,PASS,
2026-05-02T16:00:00,M05,S5,71.3,0.28,1964,B002,PASS,
2026-05-02T16:30:00,M05,S5,64.0,1.06,1118,B002,PASS,
2026-05-02T17:00:00,M05,S5,71.8,0.33,1978,B002,PASS,
2026-05-02T17:30:00,M05,S5,82.7,1.18,1463,B002,PASS,
2026-05-02T18:00:00,M05,S5,72.7,0.58,1229,B002,PASS,
2026-05-02T18:30:00,M05,S5,73.8,0.36,1188,B002,PASS,
2026-05-02T19:00:00,M05,S5,86.3,0.97,1032,B002,PASS,
2026-05-02T19:30:00,M05,S5,78.4,1.14,1889,B002,FAIL,TOOLING
2026-05-02T20:00:00,M05,S5,66.2,0.3,1033,B002,PASS,
2026-05-02T20:30:00,M05,S5,77.9,0.9,1048,B002,PASS,
2026-05-02T21:00:00,M05,S5,72.1,0.43,1217,B002,PASS,
2026-05-02T21:30:00,M05,S5,85.9,0.26,1503,B002,FAIL,CALIBRATION
2026-05-02T22:00:00,M05,S5,67.0,1.12,1576,B002,FAIL,SENSOR
2026-05-02T22:30:00,M05,S5,77.9,0.87,1320,B002,PASS,
2026-05-02T23:00:00,M05,S5,64.3,0.86,1221,B002,PASS,
2026-05-02T23:30:00,M05,S5,61.8,1.15,1879,B002,FAIL,TOOLING
2026-05-03T00:00:00,M01,S1,80.7,1.17,1941,B003,FAIL,UNKNOWN
2026-05-03T00:30:00,M01,S1,76.5,0.72,1696,B003,PASS,
2026-05-03T01:00:00,M01,S1,68.1,0.43,1857,B003,FAIL,MATERIAL
2026-05-03T01:30:00,M01,S1,91.1,0.76,1967,B003,FAIL,SENSOR
2026-05-03T02:00:00,M01,S1,78.7,0.53,1079,B003,PASS,
2026-05-03T02:30:00,M01,S1,76.1,0.74,1829,B003,FAIL,MATERIAL
2026-05-03T03:00:00,M01,S1,81.0,0.39,1761,B003,PASS,
2026-05-03T03:30:00,M01,S1,75.9,1.07,1332,B003,FAIL,TOOLING
2026-05-03T04:00:00,M01,S1,98.7,0.68,1242,B003,PASS,
2026-05-03T04:30:00,M01,S1,96.7,0.75,1775,B003,FAIL,MATERIAL
2026-05-03T05:00:00,M01,S1,77.0,0.56,1882,B003,PASS,
2026-05-03T05:30:00,M01,S1,84.3,0.96,1320,B003,PASS,
2026-05-03T06:00:00,M01,S1,67.5,0.22,1553,B003,PASS,
2026-05-03T06:30:00,M01,S1,70.4,0.4,1230,B003,PASS,
2026-05-03T07:00:00,M01,S1,66.8,0.54,1763,B003,PASS,
2026-05-03T07:30:00,M01,S1,84.7,0.66,1732,B003,PASS,
2026-05-03T08:00:00,M01,S1,82.1,1.19,1957,B003,FAIL,SENSOR
2026-05-03T08:30:00,M01,S1,68.9,1.05,1945,B003,FAIL,UNKNOWN
2026-05-03T09:00:00,M01,S1,66.5,0.83,1067,B003,FAIL,TOOLING
2026-05-03T09:30:00,M01,S1,79.2,0.57,1617,B003,PASS,
2026-05-03T10:00:00,M01,S1,78.3,0.75,1011,B003,PASS,
2026-05-03T10:30:00,M01,S1,72.3,1.18,1017,B003,PASS,
2026-05-03T11:00:00,M01,S1,89.0,0.3,1148,B003,FAIL,SENSOR
2026-05-03T11:30:00,M01,S1,71.1,0.55,1794,B003,FAIL,MATERIAL
2026-05-03T12:00:00,M01,S1,77.9,0.5,1828,B003,FAIL,UNKNOWN
2026-05-03T12:30:00,M01,S1,89.9,0.29,1379,B003,PASS,
2026-05-03T13:00:00,M01,S1,65.4,0.63,1784,B003,PASS,
2026-05-03T13:30:00,M01,S1,68.9,0.73,1042,B003,PASS,
2026-05-03T14:00:00,M01,S1,91.8,0.25,1074,B003,PASS,
2026-05-03T14:30:00,M01,S1,79.4,0.23,1928,B003,PASS,
2026-05-03T15:00:00,M01,S1,81.7,0.6,1076,B003,FAIL,TOOLING
2026-05-03T15:30:00,M01,S1,77.8,1.05,1677,B003,FAIL,SENSOR
2026-05-03T16:00:00,M01,S1,74.0,1.19,1724,B003,FAIL,SENSOR
2026-05-03T16:30:00,M01,S1,85.3,0.55,1097,B003,PASS,
2026-05-03T17:00:00,M01,S1,80.1,1.17,1326,B003,PASS,
2026-05-03T17:30:00,M01,S1,75.8,0.43,1553,B003,PASS,
2026-05-03T18:00:00,M01,S1,79.1,0.5,1246,B003,PASS,
2026-05-03T18:30:00,M01,S1,74.4,0.58,1783,B003,FAIL,MATERIAL
2026-05-03T19:00:00,M01,S1,73.7,0.51,1359,B003,PASS,
2026-05-03T19:30:00,M01,S1,68.1,0.39,1448,B003,PASS,
2026-05-03T20:00:00,M01,S1,64.3,0.8,1324,B003,PASS,
2026-05-03T20:30:00,M01,S1,73.5,0.59,1084,B003,PASS,
2026-05-03T21:00:00,M01,S1,93.7,0.37,1380,B003,FAIL,CALIBRATION
2026-05-03T21:30:00,M01,S1,71.7,0.35,1167,B003,PASS,
2026-05-03T22:00:00,M01,S1,73.4,1.14,1720,B003,FAIL,MATERIAL
2026-05-03T22:30:00,M01,S1,80.0,0.4,1106,B003,PASS,
2026-05-03T23:00:00,M01,S1,91.1,1.0,1329,B003,FAIL,CALIBRATION
2026-05-03T23:30:00,M01,S1,79.3,1.02,1651,B003,FAIL,SENSOR
2026-05-03T00:00:00,M02,S2,64.1,0.52,1947,B003,PASS,
2026-05-03T00:30:00,M02,S2,69.4,1.16,1968,B003,FAIL,CALIBRATION
2026-05-03T01:00:00,M02,S2,82.0,0.83,1967,B003,PASS,
2026-05-03T01:30:00,M02,S2,69.8,0.48,1785,B003,PASS,
2026-05-03T02:00:00,M02,S2,88.0,0.4,1997,B003,FAIL,TOOLING
2026-05-03T02:30:00,M02,S2,80.5,0.75,1953,B003,PASS,
2026-05-03T03:00:00,M02,S2,81.3,0.64,1291,B003,PASS,
2026-05-03T03:30:00,M02,S2,84.6,1.0,1409,B003,PASS,
2026-05-03T04:00:00,M02,S2,79.0,0.44,1658,B003,PASS,
2026-05-03T04:30:00,M02,S2,83.7,0.27,1990,B003,PASS,
2026-05-03T05:00:00,M02,S2,72.0,0.71,1920,B003,PASS,
2026-05-03T05:30:00,M02,S2,76.3,0.99,1359,B003,PASS,
2026-05-03T06:00:00,M02,S2,76.1,0.84,1084,B003,PASS,
2026-05-03T06:30:00,M02,S2,79.7,0.56,1646,B003,FAIL,UNKNOWN
2026-05-03T07:00:00,M02,S2,80.3,0.6,1752,B003,PASS,
2026-05-03T07:30:00,M02,S2,72.9,0.21,1258,B003,PASS,
2026-05-03T08:00:00,M02,S2,75.3,0.72,1580,B003,PASS,
2026-05-03T08:30:00,M02,S2,73.4,0.59,1772,B003,PASS,
2026-05-03T09:00:00,M02,S2,75.0,0.54,1024,B003,PASS,
2026-05-03T09:30:00,M02,S2,63.1,0.62,1961,B003,FAIL,UNKNOWN
2026-05-03T10:00:00,M02,S2,64.3,0.51,1455,B003,PASS,
2026-05-03T10:30:00,M02,S2,74.5,0.68,1438,B003,PASS,
2026-05-03T11:00:00,M02,S2,69.6,0.5,1810,B003,FAIL,CALIBRATION
2026-05-03T11:30:00,M02,S2,79.4,0.88,1164,B003,PASS,
2026-05-03T12:00:00,M02,S2,67.3,0.37,1160,B003,PASS,
2026-05-03T12:30:00,M02,S2,76.8,1.16,1231,B003,PASS,
2026-05-03T13:00:00,M02,S2,65.5,0.84,1432,B003,FAIL,SENSOR
2026-05-03T13:30:00,M02,S2,86.5,0.65,1429,B003,FAIL,TOOLING
2026-05-03T14:00:00,M02,S2,66.2,0.95,1808,B003,FAIL,ALIGNMENT
2026-05-03T14:30:00,M02,S2,84.0,0.74,1365,B003,FAIL,ALIGNMENT
2026-05-03T15:00:00,M02,S2,67.9,1.06,1527,B003,FAIL,UNKNOWN
2026-05-03T15:30:00,M02,S2,69.4,0.59,1392,B003,PASS,
2026-05-03T16:00:00,M02,S2,63.4,0.55,1457,B003,FAIL,UNKNOWN
2026-05-03T16:30:00,M02,S2,81.2,0.5,1614,B003,FAIL,TOOLING
2026-05-03T17:00:00,M02,S2,69.4,0.44,1116,B003,PASS,
2026-05-03T17:30:00,M02,S2,71.2,0.34,1388,B003,PASS,
2026-05-03T18:00:00,M02,S2,77.9,0.77,1423,B003,PASS,
2026-05-03T18:30:00,M02,S2,76.1,1.12,1930,B003,FAIL,TOOLING
2026-05-03T19:00:00,M02,S2,76.6,0.69,1140,B003,PASS,
2026-05-03T19:30:00,M02,S2,69.4,0.65,1053,B003,PASS,
2026-05-03T20:00:00,M02,S2,70.8,0.21,1136,B003,PASS,
2026-05-03T20:30:00,M02,S2,84.5,1.16,1505,B003,FAIL,MATERIAL
2026-05-03T21:00:00,M02,S2,72.3,0.69,1710,B003,PASS,
2026-05-03T21:30:00,M02,S2,65.0,0.77,1795,B003,PASS,
2026-05-03T22:00:00,M02,S2,61.0,0.42,1288,B003,PASS,
2026-05-03T22:30:00,M02,S2,83.4,0.77,1772,B003,PASS,
2026-05-03T23:00:00,M02,S2,75.3,0.77,1267,B003,PASS,
2026-05-03T23:30:00,M02,S2,76.3,1.19,1542,B003,FAIL,ALIGNMENT
2026-05-03T00:00:00,M03,S3,82.8,0.64,1218,B003,PASS,
2026-05-03T00:30:00,M03,S3,82.1,0.85,1247,B003,PASS,
2026-05-03T01:00:00,M03,S3,61.0,0.46,1862,B003,FAIL,ALIGNMENT
2026-05-03T01:30:00,M03,S3,83.3,0.44,1810,B003,PASS,
2026-05-03T02:00:00,M03,S3,70.5,0.91,1632,B003,FAIL,TOOLING
2026-05-03T02:30:00,M03,S3,83.5,1.01,1805,B003,FAIL,SENSOR
2026-05-03T03:00:00,M03,S3,70.5,0.48,1538,B003,PASS,
2026-05-03T03:30:00,M03,S3,81.1,0.49,1267,B003,PASS,
2026-05-03T04:00:00,M03,S3,89.6,0.88,1095,B003,PASS,
2026-05-03T04:30:00,M03,S3,83.6,1.12,1992,B003,FAIL,UNKNOWN
2026-05-03T05:00:00,M03,S3,63.8,1.07,1249,B003,PASS,
2026-05-03T05:30:00,M03,S3,84.9,0.96,1676,B003,PASS,
2026-05-03T06:00:00,M03,S3,77.3,0.47,1414,B003,PASS,
2026-05-03T06:30:00,M03,S3,79.0,1.08,1093,B003,PASS,
2026-05-03T07:00:00,M03,S3,68.3,1.14,1369,B003,PASS,
2026-05-03T07:30:00,M03,S3,69.8,0.2,1774,B003,PASS,
2026-05-03T08:00:00,M03,S3,81.9,0.66,1664,B003,PASS,
2026-05-03T08:30:00,M03,S3,61.9,0.73,1217,B003,PASS,
2026-05-03T09:00:00,M03,S3,72.9,0.41,1268,B003,PASS,
2026-05-03T09:30:00,M03,S3,84.9,0.54,1577,B003,PASS,
2026-05-03T10:00:00,M03,S3,74.6,0.54,1682,B003,FAIL,ALIGNMENT
2026-05-03T10:30:00,M03,S3,78.8,1.04,1016,B003,PASS,
2026-05-03T11:00:00,M03,S3,64.7,0.66,1991,B003,PASS,
2026-05-03T11:30:00,M03,S3,89.9,1.11,1882,B003,FAIL,CALIBRATION
2026-05-03T12:00:00,M03,S3,64.8,1.13,1274,B003,PASS,
2026-05-03T12:30:00,M03,S3,67.5,0.57,1903,B003,FAIL,MATERIAL
2026-05-03T13:00:00,M03,S3,78.8,0.93,1755,B003,PASS,
2026-05-03T13:30:00,M03,S3,62.7,0.3,1213,B003,PASS,
2026-05-03T14:00:00,M03,S3,62.3,0.79,1519,B003,PASS,
2026-05-03T14:30:00,M03,S3,60.2,0.54,1120,B003,PASS,
2026-05-03T15:00:00,M03,S3,85.8,0.89,1477,B003,PASS,
2026-05-03T15:30:00,M03,S3,62.7,1.01,1103,B003,PASS,
2026-05-03T16:00:00,M03,S3,69.0,0.58,1813,B003,PASS,
2026-05-03T16:30:00,M03,S3,79.2,0.88,1068,B003,PASS,
2026-05-03T17:00:00,M03,S3,78.3,0.36,1351,B003,PASS,
2026-05-03T17:30:00,M03,S3,66.4,0.95,1919,B003,PASS,
2026-05-03T18:00:00,M03,S3,73.3,0.42,1896,B003,FAIL,ALIGNMENT
2026-05-03T18:30:00,M03,S3,77.7,0.58,1963,B003,PASS,
2026-05-03T19:00:00,M03,S3,64.2,0.48,1084,B003,PASS,
2026-05-03T19:30:00,M03,S3,76.6,0.8,1607,B003,PASS,
2026-05-03T20:00:00,M03,S3,80.7,1.05,1658,B003,FAIL,CALIBRATION
2026-05-03T20:30:00,M03,S3,66.2,0.81,1188,B003,PASS,
2026-05-03T21:00:00,M03,S3,79.4,0.98,1793,B003,PASS,
2026-05-03T21:30:00,M03,S3,71.6,0.44,1638,B003,FAIL,ALIGNMENT
2026-05-03T22:00:00,M03,S3,89.6,1.13,1131,B003,FAIL,SENSOR
2026-05-03T22:30:00,M03,S3,72.6,0.75,1172,B003,PASS,
2026-05-03T23:00:00,M03,S3,74.1,1.19,1072,B003,PASS,
2026-05-03T23:30:00,M03,S3,60.4,0.42,1922,B003,PASS,
2026-05-03T00:00:00,M04,S4,71.9,0.49,1712,B003,PASS,
2026-05-03T00:30:00,M04,S4,72.7,0.6,1640,B003,PASS,
2026-05-03T01:00:00,M04,S4,64.6,0.28,1079,B003,PASS,
2026-05-03T01:30:00,M04,S4,87.6,1.17,1155,B003,FAIL,CALIBRATION
2026-05-03T02:00:00,M04,S4,71.7,0.83,1834,B003,PASS,
2026-05-03T02:30:00,M04,S4,62.0,0.9,1729,B003,PASS,
2026-05-03T03:00:00,M04,S4,61.7,0.29,1434,B003,PASS,
2026-05-03T03:30:00,M04,S4,78.3,0.51,1741,B003,PASS,
2026-05-03T04:00:00,M04,S4,63.6,0.91,1701,B003,FAIL,CALIBRATION
2026-05-03T04:30:00,M04,S4,75.7,0.98,1720,B003,FAIL,TOOLING
2026-05-03T05:00:00,M04,S4,82.5,1.07,1732,B003,FAIL,ALIGNMENT
2026-05-03T05:30:00,M04,S4,83.1,0.23,1807,B003,PASS,
2026-05-03T06:00:00,M04,S4,61.9,0.91,1576,B003,FAIL,MATERIAL
2026-05-03T06:30:00,M04,S4,75.3,0.26,1859,B003,FAIL,TOOLING
2026-05-03T07:00:00,M04,S4,67.7,0.3,1573,B003,PASS,
2026-05-03T07:30:00,M04,S4,66.9,0.71,1044,B003,PASS,
2026-05-03T08:00:00,M04,S4,85.9,0.44,1471,B003,PASS,
2026-05-03T08:30:00,M04,S4,64.5,1.13,1857,B003,FAIL,SENSOR
2026-05-03T09:00:00,M04,S4,84.1,0.91,1655,B003,PASS,
2026-05-03T09:30:00,M04,S4,67.4,1.12,1319,B003,PASS,
2026-05-03T10:00:00,M04,S4,77.1,0.32,1673,B003,FAIL,TOOLING
2026-05-03T10:30:00,M04,S4,84.1,1.18,1954,B003,FAIL,ALIGNMENT
2026-05-03T11:00:00,M04,S4,86.3,1.07,1773,B003,FAIL,CALIBRATION
2026-05-03T11:30:00,M04,S4,69.8,0.75,1007,B003,PASS,
2026-05-03T12:00:00,M04,S4,66.0,0.76,1303,B003,PASS,
2026-05-03T12:30:00,M04,S4,78.7,0.66,1591,B003,PASS,
2026-05-03T13:00:00,M04,S4,83.2,0.4,1900,B003,PASS,
2026-05-03T13:30:00,M04,S4,67.4,0.21,1410,B003,PASS,
2026-05-03T14:00:00,M04,S4,70.4,1.04,1877,B003,FAIL,CALIBRATION
2026-05-03T14:30:00,M04,S4,60.0,0.86,1849,B003,PASS,
2026-05-03T15:00:00,M04,S4,63.1,0.73,1238,B003,PASS,
2026-05-03T15:30:00,M04,S4,74.8,0.26,1996,B003,PASS,
2026-05-03T16:00:00,M04,S4,62.8,1.12,1897,B003,FAIL,SENSOR
2026-05-03T16:30:00,M04,S4,72.4,1.1,1458,B003,PASS,
2026-05-03T17:00:00,M04,S4,77.4,0.71,1637,B003,PASS,
2026-05-03T17:30:00,M04,S4,77.8,0.26,1662,B003,FAIL,CALIBRATION
2026-05-03T18:00:00,M04,S4,67.8,0.52,1800,B003,PASS,
2026-05-03T18:30:00,M04,S4,82.1,0.52,1271,B003,FAIL,TOOLING
2026-05-03T19:00:00,M04,S4,64.1,0.97,1108,B003,FAIL,MATERIAL
2026-05-03T19:30:00,M04,S4,74.0,0.61,1535,B003,PASS,
2026-05-03T20:00:00,M04,S4,66.2,0.51,1265,B003,PASS,
2026-05-03T20:30:00,M04,S4,63.6,0.36,1686,B003,PASS,
2026-05-03T21:00:00,M04,S4,80.9,0.24,1835,B003,PASS,
2026-05-03T21:30:00,M04,S4,62.7,0.45,1355,B003,PASS,
2026-05-03T22:00:00,M04,S4,75.4,0.88,1260,B003,PASS,
2026-05-03T22:30:00,M04,S4,60.9,0.6,1452,B003,PASS,
2026-05-03T23:00:00,M04,S4,67.5,0.66,1803,B003,FAIL,ALIGNMENT
2026-05-03T23:30:00,M04,S4,61.9,0.98,1222,B003,FAIL,MATERIAL
2026-05-03T00:00:00,M05,S5,71.2,0.83,1644,B003,PASS,
2026-05-03T00:30:00,M05,S5,67.8,1.01,1021,B003,FAIL,UNKNOWN
2026-05-03T01:00:00,M05,S5,73.3,0.33,1905,B003,PASS,
2026-05-03T01:30:00,M05,S5,69.9,0.24,1460,B003,FAIL,SENSOR
2026-05-03T02:00:00,M05,S5,73.0,0.92,1496,B003,PASS,
2026-05-03T02:30:00,M05,S5,72.8,0.55,1908,B003,PASS,
2026-05-03T03:00:00,M05,S5,73.4,0.35,1614,B003,PASS,
2026-05-03T03:30:00,M05,S5,79.4,0.7,1882,B003,PASS,
2026-05-03T04:00:00,M05,S5,62.6,0.58,1419,B003,PASS,
2026-05-03T04:30:00,M05,S5,83.9,0.45,1994,B003,PASS,
2026-05-03T05:00:00,M05,S5,60.6,0.58,1713,B003,PASS,
2026-05-03T05:30:00,M05,S5,83.4,0.54,1565,B003,PASS,
2026-05-03T06:00:00,M05,S5,68.1,0.23,1597,B003,FAIL,CALIBRATION
2026-05-03T06:30:00,M05,S5,61.8,1.19,1529,B003,FAIL,SENSOR
2026-05-03T07:00:00,M05,S5,90.0,1.17,1100,B003,FAIL,UNKNOWN
2026-05-03T07:30:00,M05,S5,67.2,0.73,1791,B003,PASS,
2026-05-03T08:00:00,M05,S5,82.9,1.15,1575,B003,FAIL,MATERIAL
2026-05-03T08:30:00,M05,S5,70.6,1.04,1845,B003,FAIL,TOOLING
2026-05-03T09:00:00,M05,S5,67.1,0.52,1738,B003,PASS,
2026-05-03T09:30:00,M05,S5,77.7,0.9,1351,B003,PASS,
2026-05-03T10:00:00,M05,S5,64.3,1.15,1836,B003,FAIL,MATERIAL
